sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500108122,YouBike2.0_陽光舊宗路口,20,0,內湖區,2023-05-08 20:14:04,25.07243,121.57416,陽光街/舊宗路二段,Neihu Dist,YouBike2.0_Yangguang St. & Jiuzong Rd. Intersection,Yangguang St. & Sec. 2， Jiuzong Rd. Intersection,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:14:04,2023-05-08
500108140,YouBike2.0_臺北花市,20,0,內湖區,2023-05-08 18:58:04,25.06265,121.57427,新湖三路28號前人行道,Neihu Dist,YouBike2.0_Taipei Flowers Auction,No. 28， Xinhu 3rd Rd.,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:58:04,2023-05-08
500108143,YouBike2.0_堤頂大道二段407巷口,15,0,內湖區,2023-05-08 19:08:04,25.08019,121.56316,堤頂大道二段405號前,Neihu Dist,YouBike2.0_Ln. 407， Sec. 2， Tiding Blvd.,No. 405， Sec. 2， Tiding Blvd.,15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:08:04,2023-05-08
500108144,YouBike2.0_海德堡科技大樓,12,0,內湖區,2023-05-08 18:43:04,25.08156,121.56227,堤頂大道二段473號前,Neihu Dist,YouBike2.0_Heidelberg Science & Technology Building,No. 473， Sec. 2， Tiding Blvd.,12,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:43:04,2023-05-08
500108145,YouBike2.0_致伸科技大樓,17,0,內湖區,2023-05-08 19:45:05,25.08067,121.5656,瑞光路669號旁,Neihu Dist,YouBike2.0_Primax Headquarters Building,No. 669， Ruiguang Rd.,17,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:45:05,2023-05-08
500108146,YouBike2.0_內湖路一段288巷口,20,0,內湖區,2023-05-08 20:23:04,25.08202,121.56861,內湖路一段290號前,Neihu Dist,YouBike2.0_Ln. 288， Sec. 1， Neihu Rd.,No. 290， Sec. 1， Neihu Rd.,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:23:04,2023-05-08
500108152,YouBike2.0_瑞光路358巷口,14,0,內湖區,2023-05-08 19:04:04,25.07733,121.5727,瑞光路/瑞光路358巷,Neihu Dist,YouBike2.0_Ln. 358， Ruiguang Rd.,Ruiguang Rd. & Ln. 358， Ruiguang Rd. Intersection,14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:04:04,2023-05-08
500108153,YouBike2.0_大港墘公園(洲子街),18,0,內湖區,2023-05-08 20:06:04,25.07897,121.5737,洲子街/瑞光路393巷,Neihu Dist,YouBike2.0_Dagangqian Park (Zhouzi St.),Zhouzi St. & Ln. 393， Ruiguang Rd. Intersection,18,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:06:04,2023-05-08
500108157,YouBike2.0_新湖三行忠路72巷口,15,0,內湖區,2023-05-08 19:42:04,25.06605,121.58206,新湖三路/行忠路72巷,Neihu Dist,YouBike2.0_Xinhu 3rd Rd. & Ln. 146， Xinhu 2nd Rd. Intersection,No. 122、124， Xinhu 3rd Rd. (Opposite),15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:42:04,2023-05-08
500108160,YouBike2.0_新光基湖大樓,19,0,內湖區,2023-05-08 18:50:11,25.08152,121.56489,基湖路12號,Neihu Dist,YouBike2.0_Shinkong Jihu Building,No. 12， Jihu Rd.,19,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:50:11,2023-05-08
500109012,YouBike2.0_捷運關渡站(2號出口),14,0,北投區,2023-05-08 20:29:04,25.12618,121.46737,捷運關渡站2號出口外人行道,Beitou Dist,YouBike2.0_MRT Guandu Sta. (Exit 2),Ln. 583， Sec. 4， Zhongyang N. Rd. Intersection,14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:29:04,2023-05-08
500109014,YouBike2.0_大度立德路口,18,0,北投區,2023-05-08 19:04:04,25.1231,121.47092,大度路三段立德路口(西北側),Beitou Dist,YouBike2.0_Dadu & Lide Rd. Intersection,Sec. 3， Dadu Rd. & Lide Rd. Intersection (Northwest),18,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:04:04,2023-05-08
500109031,YouBike2.0_捷運唭哩岸站(2號出口),54,0,北投區,2023-05-08 20:44:04,25.12087,121.50523,西安街二段345-349號(對面),Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 2),No. 345， Sec. 2， Xi'an St. (Opposite),54,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:44:04,2023-05-08
500109037,YouBike2.0_振興醫院,36,0,北投區,2023-05-08 20:39:04,25.11753,121.52186,明德路365號(前),Beitou Dist,YouBike2.0_Cheng Hsin General Hospital,No. 365， Mingde Rd.,36,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500109040,YouBike2.0_振興公園,13,0,北投區,2023-05-08 20:30:25,25.11865,121.5235,天母西路109號(對面),Beitou Dist,YouBike2.0_Zhenxing Park,No. 109， Tianmu W. Rd. (Opposite),13,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:30:25,2023-05-08
500109045,YouBike2.0_中正高中,31,0,北投區,2023-05-08 20:44:14,25.10467,121.51654,文林北路77號(前),Beitou Dist,YouBike2.0_Zhongzheng Senior High School,No. 77， Wenlin N. Rd.,31,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:44:14,2023-05-08
500109046,YouBike2.0_立功立德路口,32,0,北投區,2023-05-08 20:34:04,25.12501,121.47158,立德路15號(前),Beitou Dist,YouBike2.0_Ligong & Lide Rd. Intersection,No.15， Lide Rd. (Front),32,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:34:04,2023-05-08
500109053,YouBike2.0_捷運明德站(3號出口),41,0,北投區,2023-05-08 20:37:04,25.11,121.51841,明德路95號,Beitou Dist,YouBike2.0_MRT Mingde Sta.(Exit.3),No. 95， Mingde Rd.,41,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:37:04,2023-05-08
500109071,YouBike2.0_和信治癌中心醫院,18,0,北投區,2023-05-08 19:52:05,25.12757,121.47207,立德路125號,Beitou Dist,YouBike2.0_Koo Foundation Sun Yat-Sen Cancer Center,No. 125， Lide Rd.,18,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:52:05,2023-05-08
500109073,YouBike2.0_北投公園露天溫泉,15,0,北投區,2023-05-08 18:48:04,25.13684,121.50792,中山路6號西側(北投溪木道西側),Beitou Dist,YouBike2.0_Beitou Public Hotspring,No. 6， Zhongshan Rd.,15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:48:04,2023-05-08
500109076,YouBike2.0_石牌立農街口,29,0,北投區,2023-05-08 20:45:15,25.11879,121.51921,石牌路二段/立農街二段口,Beitou Dist,YouBike2.0_Shipai Rd. & Linong St. Intersection,Sec. 2， Shipai Rd. & Sec. 2， Linong St. Intersection,29,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500109082,YouBike2.0_華固創富中心,15,0,北投區,2023-05-08 19:01:04,25.10392,121.51244,承德路六段120號(北側地下室車道旁),Beitou Dist,YouBike2.0_Innovation Fortune Center,No. 120， Sec. 6， Chengde Rd.,15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:01:04,2023-05-08
500110008,YouBike2.0_光復北路11巷口,23,0,松山區,2023-05-08 20:42:06,25.04937,121.558,光復北路13號(旁),Songshan Dist,YouBike2.0_Ln. 11， Guangfu N Rd.,No. 13， Guangfu N Rd.,22,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:42:06,2023-05-08
500110009,YouBike2.0_捷運南京三民站(4號出口),13,0,松山區,2023-05-08 20:43:04,25.05152,121.5646,南京東路五段229號(前),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 4),No. 229， Sec. 5， Nanjing E. Rd.,13,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:43:04,2023-05-08
500110015,YouBike2.0_松基公園,20,0,松山區,2023-05-08 20:32:04,25.0546,121.54486,長春路432號(對面),Songshan Dist,YouBike2.0_Song-Ji Park,No. 432， Changchun Rd. (Opposite),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:32:04,2023-05-08
500110018,YouBike2.0_捷運小巨蛋站(2號出口),26,0,松山區,2023-05-08 20:18:04,25.05157,121.55118,南京東路四段6號(前),Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.2),No.6， Sec. 4， Nanjing E. Rd.,26,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:18:04,2023-05-08
500110021,YouBike2.0_敦北公園,48,0,松山區,2023-05-08 20:34:04,25.06118,121.55098,敦化北路/富錦街77巷口(東南側),Songshan Dist,YouBike2.0_Dunbei Park,Dunhua N. Rd. & Ln. 77， Fujin St. (Southeast),48,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:34:04,2023-05-08
500110031,YouBike2.0_民權光復路口(東北側),24,0,松山區,2023-05-08 18:56:04,25.06206,121.55475,民權東路四段/光復北路(東北側),Songshan Dist,YouBike2.0_Minquan Rd. & Guangfu Rd. Intersection (Northeast),Sec. 4， Minquan E. Rd. & Guangfu N. Rd. Intersection (Northeast),24,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:56:04,2023-05-08
500110032,YouBike2.0_市民東興路口,25,0,松山區,2023-05-08 20:08:04,25.0484,121.56586,東興路33號南側,Songshan Dist,YouBike2.0_Civic Blvd. & Dongxing Rd. Intersection,No. 33， Dongxing Rd. (South),25,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:08:04,2023-05-08
500110044,YouBike2.0_捷運南京復興站(5號出口),49,0,松山區,2023-05-08 20:36:05,25.05168,121.54506,南京東路三段262號,Songshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.5),No. 262， Sec. 3， Nanjing E. Rd.,48,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:36:05,2023-05-08
500110048,YouBike2.0_敦化長春路口,34,0,松山區,2023-05-08 20:40:09,25.0536,121.54871,敦化北路112號前,Songshan Dist,YouBike2.0_Dunhua Rd. & Changchun Rd. Intersection,No. 112， Dunhua N. Rd.,34,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:40:09,2023-05-08
500110051,YouBike2.0_民權東路三段106巷口,22,0,松山區,2023-05-08 20:44:04,25.062,121.54472,民權東路三段102號前,Songshan Dist,YouBike2.0_Ln. 106， Sec. 3， Minquan E. Rd.,No. 102， Sec. 3， Minquan E. Rd.,22,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:44:04,2023-05-08
500110058,YouBike2.0_南京東路四段179巷口,13,0,松山區,2023-05-08 20:12:04,25.05173,121.55609,南京東路四段163號(前),Songshan Dist,YouBike2.0_Ln. 179， Sec. 4， Nanjing E. Rd.,No. 163， Sec. 4， Nanjing E. Rd.,13,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:12:04,2023-05-08
500110061,YouBike2.0_南京東興路口,20,0,松山區,2023-05-08 20:38:04,25.05149,121.56535,南京東路五段 / 東興路口(北側),Songshan Dist,YouBike2.0_Nanjing Rd. & Dongxing Rd. Intersection,Sec. 5， Nanjing E. Rd. & Dongxing Rd. Intersection (North),19,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:38:04,2023-05-08
500110063,YouBike2.0_介壽國中,12,0,松山區,2023-05-08 20:45:05,25.05722,121.55706,民生東路五段36巷/光復北路165巷,Songshan Dist,YouBike2.0_Jieshou Junior High School,Ln. 36， Sec. 5， Minsheng E. Rd. & Ln. 165， Guangfu N. Rd. Intersection,12,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:05,2023-05-08
500110064,YouBike2.0_敦化南京路口(東北側),14,0,松山區,2023-05-08 20:44:14,25.05226,121.54926,敦化北路/南京東路四段,Songshan Dist,YouBike2.0_Dunhua Rd. & Nanjing Rd. Intersection (Northeast),Dunhua N. Rd. & Sec. 4， Nanjing E. Rd. Intersection,14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:44:14,2023-05-08
500110065,YouBike2.0_敦化八德路口,20,0,松山區,2023-05-08 19:52:05,25.04802,121.54864,敦化南路一段/八德路二段(西南側),Songshan Dist,YouBike2.0_Dunhua Rd. & Bade Rd. Intersection,Sec. 1， Dunhua S. Rd. & Sec. 2， Bade Rd. Intersection (Southwest),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:52:05,2023-05-08
500110071,YouBike2.0_捷運小巨蛋站(3號出口),15,0,松山區,2023-05-08 20:30:25,25.05152,121.55243,南京東路四段12號前,Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.3),No. 12， Sec. 4， Nanjing E. Rd.,15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:30:25,2023-05-08
500110072,YouBike2.0_捷運小巨蛋站(5號出口)_1,20,0,松山區,2023-05-08 20:25:04,25.05181,121.5521,南京東路四段/健康路(西北側),Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.5)_1,Sec. 4， Nanjing E. Rd. & Jiankang Rd. Intersection (Northwest),19,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:25:04,2023-05-08
500110078,YouBike2.0_捷運南京三民站(3號出口),29,0,松山區,2023-05-08 20:41:04,25.05129,121.56426,捷運南京三民站(3號出口),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 3),MRT Nanjing Sanmin Sta. (Exit 3),29,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:41:04,2023-05-08
500111003,YouBike2.0_捷運昆陽站(1號出口),58,0,南港區,2023-05-08 20:44:04,25.05014,121.59238,忠孝東路六段403號,Nangang Dist,YouBike2.0_MRT Kunyang Sta. (Exit 1),No. 403， Sec. 6， Zhongxiao E. Rd.,58,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:44:04,2023-05-08
500111006,YouBike2.0_合樂公園,15,0,南港區,2023-05-08 20:45:15,25.04843,121.58154,玉成街46號東側,Nangang Dist,YouBike2.0_Hele Park,No. 46， Yucheng St. (East),15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500111011,YouBike2.0_中研院綜合體育館東側,30,0,南港區,2023-05-08 19:32:04,25.04054,121.61374,研究院路二段128號(體育館),Nangang Dist,YouBike2.0_Academia Sinica Gymnasium (East),No. 128， Sec. 2， Academia Rd. (Gymnasium),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:32:04,2023-05-08
500111019,YouBike2.0_捷運南港軟體園區(2號出口),34,0,南港區,2023-05-08 20:45:15,25.05933,121.61677,經貿二路183號(2號出口),Nangang Dist,YouBike2.0_MRT Nangang Software Park Sta. (Exit 2),No. 183， Jingmao 2nd Rd. (Exit 2),34,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500111026,YouBike2.0_捷運南港站(2號出口),14,0,南港區,2023-05-08 20:30:25,25.05201,121.60741,忠孝東路七段380號(2號出口),Nangang Dist,YouBike2.0_MRT Nangang Sta. (Exit 2),No. 380， Sec. 7， Zhongxiao E. Rd. (Exit 2),14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:30:25,2023-05-08
500111034,YouBike2.0_台北流行音樂中心(市民大道),21,0,南港區,2023-05-08 18:44:04,25.05211,121.59839,市民大道八段99號,Nangang Dist,YouBike2.0_Taipei Pop Music Center (Civic Blvd),No. 99， Sec. 8， Civic Blvd.,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:44:04,2023-05-08
500111037,YouBike2.0_南港軟體園區(新民街),19,0,南港區,2023-05-08 20:30:25,25.05627,121.61369,新民街15號北側,Nangang Dist,YouBike2.0_NKSP (Xinmin St),No. 15， Xinmin St. (North),19,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:30:25,2023-05-08
500111040,YouBike2.0_新新公園(昆陽街60巷),20,0,南港區,2023-05-08 20:36:05,25.0521,121.59053,南港路三段47巷8號南側,Nangang Dist,YouBike2.0_Xinxin Park (Ln. 60， Kunyang St.),No. 8， Ln. 47， Sec. 3， Nangang Rd. (South),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:36:05,2023-05-08
500111052,YouBike2.0_胡適公園,20,0,南港區,2023-05-08 18:36:04,25.04014,121.61766,研究院路二段/研究院路二段132巷北側,Nangang Dist,YouBike2.0_Dr.Hu Shih Park,No. 130， Sec. 2， Academia Rd. Intersection (East),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:36:04,2023-05-08
500111055,YouBike2.0_育成高中,20,0,南港區,2023-05-08 18:11:04,25.05853,121.60983,惠民街71號西側,Nangang Dist,YouBike2.0_Yu Cheng Senior High School,No. 71， Huimin St. (West),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:11:04,2023-05-08
500111081,YouBike2.0_中研院人文社會科學館,20,0,南港區,2023-05-08 20:41:04,25.04126,121.6118,研究院路二段128號(人文社會科學館),Nangang Dist,YouBike2.0_Humanities and Social Science Building,No. 128， Sec. 2， Academia Rd.,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:41:04,2023-05-08
500112002,YouBike2.0_基隆路二段159巷口,14,0,信義區,2023-05-08 20:39:04,25.02561,121.55409,基隆路二段155號,Xinyi Dist,YouBike2.0_Ln. 159， Sec. 2， Keelung Rd. Intersection,No. 155， Sec. 2， Keelung Rd.,14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500112013,YouBike2.0_興雅國中,18,0,信義區,2023-05-08 19:37:04,25.03616,121.56983,松仁路101號東側,Xinyi Dist,YouBike2.0_Xingya Junior High School,No. 101， Songren Rd. (East),18,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:37:04,2023-05-08
500112014,YouBike2.0_捷運象山站(1號出口),24,0,信義區,2023-05-08 20:45:05,25.03295,121.56867,信義路5段152號(1號出口),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta. (Exit 1),No. 152， Sec. 5， Xinyi Rd. (Exit 1),24,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:05,2023-05-08
500112019,YouBike2.0_捷運台北101/世貿站(3號出口),15,0,信義區,2023-05-08 20:30:25,25.03275,121.56337,信義路五段16號前,Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3),No. 16， Sec. 5， Xinyi Rd.,15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:30:25,2023-05-08
500112027,YouBike2.0_松山家商,25,0,信義區,2023-05-08 16:33:04,25.0347,121.58018,松山路655號(前),Xinyi Dist,YouBike2.0_Songshan High School of Commerce and Home Economics,No. 655， Songshan Rd.,25,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 16:33:04,2023-05-08
500112031,YouBike2.0_市府松壽路口,28,0,信義區,2023-05-08 20:12:04,25.03627,121.56383,市府路/松壽路(東北側),Xinyi Dist,YouBike2.0_Shifu Rd & Songshou Rd Intersection,Shifu Rd & Songshou Rd Intersection. (Northeast),28,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:12:04,2023-05-08
500112033,YouBike2.0_市民廣場,30,0,信義區,2023-05-08 19:25:04,25.03599,121.56218,市府路/松壽路(西北側),Xinyi Dist,YouBike2.0_City Hall Square,Shifu Rd & Songshou Rd Intersection. (Northwest),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:25:04,2023-05-08
500112036,YouBike2.0_捷運台北101/世貿站(5號出口),15,0,信義區,2023-05-08 20:01:04,25.03338,121.56333,市府路/信義路(西北側),Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 5),Shifu Rd & Xinyi Rd Intersection. (Northwest),15,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:01:04,2023-05-08
500112042,YouBike2.0_松高路(信義新天地A4館),17,0,信義區,2023-05-08 20:39:04,25.03918,121.56654,松高路19號,Xinyi Dist,YouBike2.0_Songgao Rd. (Xinyi Place A4),No. 19， Songgao Rd.,17,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500112064,YouBike2.0_捷運象山站(3號出口),51,0,信義區,2023-05-08 20:41:04,25.03295,121.5712,信義路五段/信義路五段91巷口(西北側),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta.(Exit.3),Sec. 5， Sinyi Rd. & Ln. 91， Sec. 5， Sinyi Rd. Intersection (Northwest),51,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:41:04,2023-05-08
500112066,YouBike2.0_世貿三館,30,0,信義區,2023-05-08 20:39:04,25.03511,121.56369,市府路/松壽路口東南側,Xinyi Dist,YouBike2.0_TWTC Exhibition Hall 3,Shihfu Rd. & Songshou Rd. Intersection (Southeast),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500112082,YouBike2.0_臺北南山廣場_1,55,0,信義區,2023-05-08 20:45:15,25.03404,121.56598,松智路/松廉路(東北側),Xinyi Dist,YouBike2.0_Nan Shan Plaza_1,Songzhi Rd. & Songlian Rd. Intersection (Northeast),55,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500112089,YouBike2.0_忠孝東路五段215巷口,24,0,信義區,2023-05-08 20:29:04,25.0409,121.5705,忠孝東路五段/忠孝東路五段215巷,Xinyi Dist,YouBike2.0_Ln. 215， Sec. 5， Zhongxiao E. Rd.,Sec. 5， Zhongxiao E. Rd. & Ln. 215， Sec. 5， Zhongxiao E. Rd. Intersection,24,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:29:04,2023-05-08
500112091,YouBike2.0_松仁松平路口,10,0,信義區,2023-05-08 20:39:04,25.03047,121.56838,松仁路/松平路,Xinyi Dist,YouBike2.0_Songren Rd & Songping Rd. Intersection,Songren Rd & Songping Rd. Intersection,10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500113038,YouBike2.0_西本願寺廣場,65,0,萬華區,2023-05-08 20:41:04,25.04099,121.50769,中華路一段164號(前),Wanhua Dist,YouBike2.0_Nishi Honganji Relics Plaza,No. 164-1， Sec. 1， Zhonghua Rd.,65,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:41:04,2023-05-08
500113040,YouBike2.0_捷運龍山寺站(1號出口),30,0,萬華區,2023-05-08 20:45:15,25.03535,121.49938,和平西路三段/西園路一段(東北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1),Sec. 3， Heping W Rd. & Sec. 1， Xiyuan Rd. (Northeast),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500113046,YouBike2.0_捷運龍山寺站(3號出口),23,0,萬華區,2023-05-08 20:40:09,25.03509,121.50199,和平西路三段/和平西路三段88巷(西南側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 3),Sec. 3， Heping W Rd. & Ln. 88， Sec. 3， Heping W Rd. Intersection (Southwest),23,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:40:09,2023-05-08
500119044,YouBike2.0_臺大禮賢樓東南側,23,0,臺大專區,2023-05-08 20:21:07,25.01408,121.53759,臺大仰萃樓東南側,NTU Dist,YouBike2.0_NTU Courtesy House(Southeast),NTU The Apex Building(Southeast),23,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:21:07,2023-05-08
500119047,YouBike2.0_臺大土木系館,30,0,臺大專區,2023-05-08 19:59:04,25.01761,121.53844,臺大土木工程學系所南側,NTU Dist,YouBike2.0_NTU Dept. of Civil Engineering,NTU Dept. of Civil Engineering(South),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:59:04,2023-05-08
500119050,YouBike2.0_臺大小福樓東側,31,0,臺大專區,2023-05-08 20:34:04,25.01846,121.5376,臺大小福樓東側,NTU Dist,YouBike2.0_NTU Xiao Fu Commissary(East),NTU Xiao Fu Commissary(East),31,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:34:04,2023-05-08
500119051,YouBike2.0_臺大立體機車停車場,27,0,臺大專區,2023-05-08 19:45:05,25.01616,121.54251,基隆路三段/基隆路三段156巷口北側,NTU Dist,YouBike2.0_NTU Parking lot(Motorcycle),Ln. 156， Sec. 3， Keelung Rd. Intersection(North),27,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:45:05,2023-05-08
500119052,YouBike2.0_臺大工綜館南側,26,0,臺大專區,2023-05-08 20:35:05,25.01857,121.54059,臺大工學院東南側,NTU Dist,YouBike2.0_NTU College of Engineering Building(South),NTU College of Engineering Building(Southeast),26,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:35:05,2023-05-08
500119053,YouBike2.0_臺大天文數學館南側,19,0,臺大專區,2023-05-08 20:23:04,25.02108,121.53783,臺大天文數學館西南側,NTU Dist,YouBike2.0_NTU Astronomy - Mathematics Building(South),NTU Astronomy - Mathematics Building(Southwest),19,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:23:04,2023-05-08
500119054,YouBike2.0_臺大心理系館南側,30,0,臺大專區,2023-05-08 20:10:10,25.01941,121.5404,臺大心理學系南側,NTU Dist,YouBike2.0_NTU Dept. of Psychology (South Hall),NTU Dept. of Psychology (South Hall),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:10:10,2023-05-08
500119056,YouBike2.0_臺大農化新館西側,10,0,臺大專區,2023-05-08 20:21:07,25.01627,121.53535,臺大生化科技學系西側,NTU Dist,YouBike2.0_NTU New Agricultural Chemistry Building(West),NTU Department of Biochemical Science and Technology(West),10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:21:07,2023-05-08
500119057,YouBike2.0_臺大五號館西側,20,0,臺大專區,2023-05-08 20:34:04,25.01666,121.53718,臺大生物系館西側,NTU Dist,YouBike2.0_NTU Building No.5(West),NTU Department of Bioenvironmental Systems Engineering(West),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:34:04,2023-05-08
500119058,YouBike2.0_臺大舊體育館西側,33,0,臺大專區,2023-05-08 20:35:05,25.0198,121.53583,臺大田徑場東側,NTU Dist,YouBike2.0_NTU Gymnasium(West),NTU Sports Field(East),33,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:35:05,2023-05-08
500119060,YouBike2.0_臺大共同教室東南側,12,0,臺大專區,2023-05-08 19:08:04,25.01566,121.53786,臺大共同教學館東南側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(Southeast),NTU Common Subjects Classroom Building(Southeast),12,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:08:04,2023-05-08
