sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500107093,YouBike2.0_捷運松江南京站(4號出口),32,0,中山區,2023-05-08 21:47:04,25.0512,121.53312,松江路95-1至109號前方,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 4),No.109， Songjiang Rd.,32,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500107097,YouBike2.0_松江民生路口,17,0,中山區,2023-05-08 21:21:05,25.05765,121.53299,松江路208號前,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Minsheng Rd. Intersection,No. 208， Songjiang Rd.,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500107098,YouBike2.0_松江路132巷口,14,0,中山區,2023-05-08 21:18:04,25.05277,121.53013,吉林路100號對側,Zhongshan Dist,YouBike2.0_Ln. 132， Songjiang Rd.,No. 100， Jilin Rd. (Opposite),14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:18:04,2023-05-08
500107100,YouBike2.0_長春一江街口,11,0,中山區,2023-05-08 21:30:21,25.05488,121.53142,長春路135號前,Zhongshan Dist,YouBike2.0_Changchun Rd. & Yijiang St. Intersection,No. 135， Changchun Rd.,11,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500107101,YouBike2.0_捷運松江南京站(8號出口),20,0,中山區,2023-05-08 21:49:13,25.05215,121.53276,南京東路二段101號前,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 8),No. 101， Sec. 2， Nanjing E. Rd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:13,2023-05-08
500107103,YouBike2.0_松江長春路口,16,0,中山區,2023-05-08 21:40:10,25.05499,121.53295,松江路158號前,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Changchun Rd. Intersection,No. 158， Songjiang Rd.,16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500107105,YouBike2.0_民族玉門街口,20,0,中山區,2023-05-08 20:12:04,25.06873,121.52003,民族西路口與玉門街口東北側,Zhongshan Dist,YouBike2.0_Minzu Rd. & Yumen St. Intersection,Minzu W. Rd. & Yumen St. Intersection (Northeast),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:12:04,2023-05-08
500107109,YouBike2.0_樂群二明水路口_1,20,0,中山區,2023-05-08 21:40:10,25.07983,121.55236,樂群二路 / 明水路口(東側),Zhongshan Dist,YouBike2.0_Lequn 2nd Rd. & Mingshui Rd. Intersection,Lequn 2nd Rd. & Mingshui Rd. Intersection (East),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500107113,YouBike2.0_建國長春路口(北側),20,0,中山區,2023-05-08 21:21:05,25.05476,121.53693,建國北路/長春路口(北側),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N. Rd. & Changchun Rd. Intersection (North),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500107115,YouBike2.0_臺北市立美術館_1,18,0,中山區,2023-05-08 18:51:04,25.07063,121.52327,中山北路三段(花博流行館前),Zhongshan Dist,YouBike2.0_Taipei Fine Arts Museum_1,Sec. 3， Zhongshan N. Rd. (Pavilion of New Fashion),18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:51:04,2023-05-08
500107123,YouBike2.0_八德市場(北側),16,0,中山區,2023-05-08 20:21:07,25.04478,121.53661,建國南路一段/市民大道交叉口(北側),Zhongshan Dist,YouBike2.0_Bade Market (North),Sec. 1， Jianguo S. Rd. & Civic Blvd. Intersection (North),16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:21:07,2023-05-08
500107126,YouBike2.0_捷運南京復興站(8號出口),25,0,中山區,2023-05-08 21:40:10,25.05196,121.5433,南京東路三段221號前,Zhongshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta. (Exit.8),No. 221， Sec. 3， Nanjing E. Rd.,25,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500107132,YouBike2.0_捷運劍南路站(1號出口),17,0,中山區,2023-05-08 21:03:04,25.08573,121.55548,北安路811巷/821巷4弄口,Zhongshan Dist,YouBike2.0_MRT Jiannan Rd. Sta. (Exit. 1),Ln. 811， Bei'an Rd. & Aly. 4， Ln. 821， Bei'an Rd. Intersection,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:03:04,2023-05-08
500107133,YouBike2.0_敬業三樂群三路口(西北側),16,0,中山區,2023-05-08 21:08:04,25.08272,121.55624,敬業三路/樂群三路口,Zhongshan Dist,YouBike2.0_Jingye 3rd Rd. & Lequn 3rd Rd. Intersection (Northwest),Jingye 3rd Rd. & Lequn 3rd Rd. Intersection,16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:08:04,2023-05-08
500107137,YouBike2.0_中山北路二段62巷口,12,0,中山區,2023-05-08 21:27:04,25.05676,121.52268,中山北路二段66號前,Zhongshan Dist,YouBike2.0_Ln. 62， Sec. 2， Zhongshan N. Rd.,No. 66， Sec. 2， Zhongshan N. Rd.,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:27:04,2023-05-08
500107138,YouBike2.0_市民安東街口,20,0,中山區,2023-05-08 21:27:04,25.0448,121.54213,市民大道三段179號前,Zhongshan Dist,YouBike2.0_Civic Blvd. & Andong St. Intersection,No. 179， Sec. 3， Civic Blvd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:27:04,2023-05-08
500108002,YouBike2.0_北勢湖環保公園,15,0,內湖區,2023-05-08 19:53:05,25.08378,121.56208,內湖路一段66-72號前方公園,Neihu Dist,YouBike2.0_Beishi Lake Environmental Park,No. 66-72， Sec. 1， Neihu Rd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:53:05,2023-05-08
500108014,YouBike2.0_瑞光計程車服務站,20,0,內湖區,2023-05-08 20:39:04,25.0745,121.57389,港墘路221巷2號,Neihu Dist,YouBike2.0_Ruiguangjichengchefuwu Sta,No. 2， Ln. 221， Gangqian Rd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:39:04,2023-05-08
500108021,YouBike2.0_捷運西湖站(2號出口),12,0,內湖區,2023-05-08 21:36:04,25.08205,121.56716,內湖路一段291號(對面),Neihu Dist,YouBike2.0_MRT Xihu Sta. (Exit 2),No. 291， Sec. 1， Neihu Rd. (Opposite),12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:36:04,2023-05-08
500108025,YouBike2.0_成功金龍路口,23,0,內湖區,2023-05-08 21:39:04,25.08436,121.59478,成功路四段188號,Neihu Dist,YouBike2.0_Chenggong Rd & Jinlong Rd Intersection,No. 188， Sec. 4， Chenggong Rd.,23,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:39:04,2023-05-08
500108043,YouBike2.0_明美公園,18,0,內湖區,2023-05-08 20:56:04,25.06256,121.58607,石潭路27號南側,Neihu Dist,YouBike2.0_Mingmei Park,No. 27， Shitan Rd. (South),18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:56:04,2023-05-08
500108048,YouBike2.0_民權東路六段15巷,17,0,內湖區,2023-05-08 21:48:04,25.06853,121.57813,民權東路六段15巷29號,Neihu Dist,YouBike2.0_Ln. 15， Sec. 6， Minquan E. Rd.,No. 29， Ln. 15， Sec. 6， Minquan E. Rd.,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:04,2023-05-08
500108067,YouBike2.0_安康公園,19,0,內湖區,2023-05-08 21:33:04,25.06657,121.6136,五分街14巷31號(對面),Neihu Dist,YouBike2.0_Ankang Park,No. 31， Ln. 14， Wufen St. (Opposite),19,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:33:04,2023-05-08
500108072,YouBike2.0_石潭公園(安康路),20,0,內湖區,2023-05-08 21:21:05,25.06261,121.59334,安康路28號西北側,Neihu Dist,YouBike2.0_Shitan Park (Ankang Rd.),No. 28， Ankang Rd. (Northwest),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500108081,YouBike2.0_東湖國小,22,0,內湖區,2023-05-08 21:45:05,25.06854,121.61532,東湖路與東湖路113巷口東側,Neihu Dist,YouBike2.0_Donghu Elementary School,Donghu Rd.& Ln. 113， Donghu Rd. Intersection (East),22,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:45:05,2023-05-08
500108082,YouBike2.0_捷運內湖站(1號出口),28,0,內湖區,2023-05-08 21:37:04,25.08373,121.59406,成功路四段182巷/成功路四段口(西側),Neihu Dist,YouBike2.0_MRT Neihu Sta. (Exit.1),Ln. 182， Sec. 4， Chenggong Rd. & Sec. 4， Chenggong Rd. Intersection (West),28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:37:04,2023-05-08
500108084,YouBike2.0_瑞湖陽光街口,25,0,內湖區,2023-05-08 21:25:05,25.07296,121.57603,瑞湖街101號對側,Neihu Dist,YouBike2.0_Rueihu St. & Yangguang St. Intersection,No. 101， Rueihu St. (Opposite),25,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:25:05,2023-05-08
500108090,YouBike2.0_堤頂大道新湖一路口,13,0,內湖區,2023-05-08 18:39:04,25.05892,121.57354,堤頂大道一段215號前,Neihu Dist,YouBike2.0_Tiding Blvd. & Xinhu 1st Rd. Intersection,No. 215， Sec. 1， Tiding Blvd.,13,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:39:04,2023-05-08
500108091,YouBike2.0_下灣公園(成功路),16,0,內湖區,2023-05-08 21:21:05,25.06682,121.5907,成功路二段189號北側,Neihu Dist,YouBike2.0_Xiawan Park,No. 189， Sec. 2， Chenggong Rd. (North),16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500108093,YouBike2.0_新湖二路250巷口,20,0,內湖區,2023-05-08 20:39:04,25.06455,121.58262,新湖二路/新湖二路250巷(西南側),Neihu Dist,YouBike2.0_Ln. 250， Xinhu 2nd Rd.,Xinhu 2nd Rd. & Ln. 250， Xinhu 2nd Rd. Intersection (Southwest),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:39:04,2023-05-08
500108099,YouBike2.0_九華公園,16,0,內湖區,2023-04-12 02:08:04,25.08844,121.56122,文湖街21巷68弄25-6號北側,Neihu Dist,YouBike2.0_Jiuhua Park,No. 25-6， Aly. 68， Ln. 21， Wenhu St. (North),16,0,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-04-12 02:08:04,2023-04-12
500108109,YouBike2.0_瑞光路76巷口,12,0,內湖區,2023-05-08 18:09:04,25.07168,121.58125,瑞光路102號前,Neihu Dist,YouBike2.0_Ln. 76， Ruiguang Rd.,No. 102， Ruiguang Rd.,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:09:04,2023-05-08
500108110,YouBike2.0_捷運東湖站,28,0,內湖區,2023-05-08 21:41:04,25.06664,121.61351,安康路315巷/五分街14巷(西側),Neihu Dist,YouBike2.0_MRT Donghu Sta.,Ln. 315， Ankang Rd. & Ln. 14， Wufen St. Intersection (West),28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:41:04,2023-05-08
500108116,YouBike2.0_宏匯瑞光廣場(瑞光路),16,0,內湖區,2023-05-08 21:45:05,25.07676,121.57433,瑞光路353號前(瑞光路側人行道),Neihu Dist,YouBike2.0_Honhui Ruiguang Plaza (Ruiguang Rd.),No. 353， Ruiguang Rd. (Ruiguang Rd.),16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:45:05,2023-05-08
500108117,YouBike2.0_宏匯瑞光廣場(港墘路),20,0,內湖區,2023-05-08 21:13:04,25.07777,121.57562,瑞光路355號前(港墘路側人行道),Neihu Dist,YouBike2.0_Honhui Ruiguang Plaza (Gangqian Rd.),No. 353， Ruiguang Rd. (Gangqian Rd.),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:13:04,2023-05-08
500108122,YouBike2.0_陽光舊宗路口,20,0,內湖區,2023-05-08 20:14:04,25.07243,121.57416,陽光街/舊宗路二段,Neihu Dist,YouBike2.0_Yangguang St. & Jiuzong Rd. Intersection,Yangguang St. & Sec. 2， Jiuzong Rd. Intersection,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:14:04,2023-05-08
500108128,YouBike2.0_捷運港墘站(1號出口),23,0,內湖區,2023-05-08 21:49:13,25.08004,121.57568,內湖路一段663號前,Neihu Dist,YouBike2.0_MRT Gangqian Sta. (Exit 1),No. 663， Sec. 1， Neihu Rd.,23,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:13,2023-05-08
500108141,YouBike2.0_行善社會住宅,23,0,內湖區,2023-05-08 20:58:04,25.06126,121.58201,行愛路與新湖一路口西南側,Neihu Dist,YouBike2.0_Xingshan Social Housing,Xing'ai Rd. & Xinhu 1st Rd. Intersection (Southwest),23,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:58:04,2023-05-08
500108143,YouBike2.0_堤頂大道二段407巷口,15,0,內湖區,2023-05-08 19:08:04,25.08019,121.56316,堤頂大道二段405號前,Neihu Dist,YouBike2.0_Ln. 407， Sec. 2， Tiding Blvd.,No. 405， Sec. 2， Tiding Blvd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:08:04,2023-05-08
500108144,YouBike2.0_海德堡科技大樓,12,0,內湖區,2023-05-08 18:43:04,25.08156,121.56227,堤頂大道二段473號前,Neihu Dist,YouBike2.0_Heidelberg Science & Technology Building,No. 473， Sec. 2， Tiding Blvd.,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:43:04,2023-05-08
500108145,YouBike2.0_致伸科技大樓,17,0,內湖區,2023-05-08 19:45:05,25.08067,121.5656,瑞光路669號旁,Neihu Dist,YouBike2.0_Primax Headquarters Building,No. 669， Ruiguang Rd.,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:45:05,2023-05-08
500108146,YouBike2.0_內湖路一段288巷口,20,0,內湖區,2023-05-08 20:23:04,25.08202,121.56861,內湖路一段290號前,Neihu Dist,YouBike2.0_Ln. 288， Sec. 1， Neihu Rd.,No. 290， Sec. 1， Neihu Rd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:23:04,2023-05-08
500108150,YouBike2.0_台灣世曦大樓,16,0,內湖區,2023-05-08 21:48:13,25.07345,121.57848,陽光街323號,Neihu Dist,YouBike2.0_CECI Engineering Consultants， Inc.,No. 323， Yangguang St.,16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:13,2023-05-08
500108152,YouBike2.0_瑞光路358巷口,14,0,內湖區,2023-05-08 19:04:04,25.07733,121.5727,瑞光路/瑞光路358巷,Neihu Dist,YouBike2.0_Ln. 358， Ruiguang Rd.,Ruiguang Rd. & Ln. 358， Ruiguang Rd. Intersection,14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:04:04,2023-05-08
500108153,YouBike2.0_大港墘公園(洲子街),18,0,內湖區,2023-05-08 20:06:04,25.07897,121.5737,洲子街/瑞光路393巷,Neihu Dist,YouBike2.0_Dagangqian Park (Zhouzi St.),Zhouzi St. & Ln. 393， Ruiguang Rd. Intersection,18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:06:04,2023-05-08
500108154,YouBike2.0_世紀經貿,16,0,內湖區,2023-05-08 21:32:04,25.08049,121.57361,內湖路一段396號,Neihu Dist,YouBike2.0_Century Trade Building,No. 396， Sec. 1， Neihu Rd.,16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:32:04,2023-05-08
500108157,YouBike2.0_新湖三行忠路72巷口,15,0,內湖區,2023-05-08 19:42:04,25.06605,121.58206,新湖三路/行忠路72巷,Neihu Dist,YouBike2.0_Xinhu 3rd Rd. & Ln. 146， Xinhu 2nd Rd. Intersection,No. 122、124， Xinhu 3rd Rd. (Opposite),15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:42:04,2023-05-08
500108160,YouBike2.0_新光基湖大樓,19,0,內湖區,2023-05-08 18:50:11,25.08152,121.56489,基湖路12號,Neihu Dist,YouBike2.0_Shinkong Jihu Building,No. 12， Jihu Rd.,19,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:50:11,2023-05-08
500108164,YouBike2.0_達爾文大樓,15,0,內湖區,2023-05-08 21:24:04,25.07941,121.57277,洲子街61號,Neihu Dist,YouBike2.0_Darwin Building,No. 61， Zhouzi St.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:24:04,2023-05-08
500109012,YouBike2.0_捷運關渡站(2號出口),14,0,北投區,2023-05-08 20:29:04,25.12618,121.46737,捷運關渡站2號出口外人行道,Beitou Dist,YouBike2.0_MRT Guandu Sta. (Exit 2),Ln. 583， Sec. 4， Zhongyang N. Rd. Intersection,14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:29:04,2023-05-08
500109014,YouBike2.0_大度立德路口,18,0,北投區,2023-05-08 19:04:04,25.1231,121.47092,大度路三段立德路口(西北側),Beitou Dist,YouBike2.0_Dadu & Lide Rd. Intersection,Sec. 3， Dadu Rd. & Lide Rd. Intersection (Northwest),18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:04:04,2023-05-08
500109024,YouBike2.0_捷運北投站,30,0,北投區,2023-05-08 21:12:04,25.13187,121.499,光明路2巷3號(對面),Beitou Dist,YouBike2.0_MRT Beitou Station,No. 3， Ln. 2， Guangming Rd. (Opposite),30,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:12:04,2023-05-08
500109030,YouBike2.0_北投奇岩長青樂活大樓,15,0,北投區,2023-05-08 21:44:04,25.12666,121.50373,三合街一段119號(前),Beitou Dist,YouBike2.0_Beitou Qiyan Elderly Service Center,No. 119， Sec. 1， Sanhe St.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:44:04,2023-05-08
500109031,YouBike2.0_捷運唭哩岸站(2號出口),54,0,北投區,2023-05-08 21:48:13,25.12087,121.50523,西安街二段345-349號(對面),Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 2),No. 345， Sec. 2， Xi'an St. (Opposite),54,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:13,2023-05-08
500109034,YouBike2.0_捷運石牌站(2號出口),56,0,北投區,2023-05-08 21:49:04,25.11451,121.51567,東華街一段526號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 2),No. 526， Sec. 1， Donghua St. (Opposite),56,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:04,2023-05-08
500109035,YouBike2.0_台北護理大學,28,0,北投區,2023-05-08 21:48:13,25.11752,121.51662,石牌路二段100號(前),Beitou Dist,YouBike2.0_National Taipei University of Nursing and Health Sciences,No. 100， Sec. 2， Shipai Rd.,28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:13,2023-05-08
500109036,YouBike2.0_捷運石牌站(1號出口),20,0,北投區,2023-05-08 21:30:21,25.11593,121.51435,石牌路一段139號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 1),No. 319， Sec. 1， Shipai Rd. (Opposite),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500109040,YouBike2.0_振興公園,13,0,北投區,2023-05-08 21:43:04,25.11865,121.5235,天母西路109號(對面),Beitou Dist,YouBike2.0_Zhenxing Park,No. 109， Tianmu W. Rd. (Opposite),13,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:43:04,2023-05-08
500109045,YouBike2.0_中正高中,31,0,北投區,2023-05-08 20:46:04,25.10467,121.51654,文林北路77號(前),Beitou Dist,YouBike2.0_Zhongzheng Senior High School,No. 77， Wenlin N. Rd.,31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:46:04,2023-05-08
500109048,YouBike2.0_陽明交大圖書館,37,0,北投區,2023-05-08 21:21:05,25.12081,121.51352,陽明交大圖書館後方機車停車場,Beitou Dist,YouBike2.0_National Yang-Ming University Library,Parking lot at the back of the NYCU Library,37,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500109064,YouBike2.0_臺北健康護理大學(教研大樓),15,0,北投區,2023-05-08 21:48:04,25.11857,121.51846,石牌路二段185號對側,Beitou Dist,YouBike2.0_NTUNHS,No. 185， Sec. 2， Shipai Rd. (Opposite),15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:04,2023-05-08
500109071,YouBike2.0_和信治癌中心醫院,18,0,北投區,2023-05-08 21:05:04,25.12757,121.47207,立德路125號,Beitou Dist,YouBike2.0_Koo Foundation Sun Yat-Sen Cancer Center,No. 125， Lide Rd.,18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:05:04,2023-05-08
500109076,YouBike2.0_石牌立農街口,29,0,北投區,2023-05-08 20:47:04,25.11879,121.51921,石牌路二段/立農街二段口,Beitou Dist,YouBike2.0_Shipai Rd. & Linong St. Intersection,Sec. 2， Shipai Rd. & Sec. 2， Linong St. Intersection,29,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:47:04,2023-05-08
500109077,YouBike2.0_捷運唭哩岸站(1號出口),20,0,北投區,2023-05-08 21:47:04,25.12082,121.50727,捷運唭哩岸站一(東華) 公車亭對側人行道,Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 1),Qilian Station 1(Donghua). (Opposite),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500109080,YouBike2.0_福國承德路口,15,0,北投區,2023-05-08 20:57:04,25.10171,121.51263,承德路六段80號南側,Beitou Dist,YouBike2.0_Fuguo Rd. & Chengde Rd. Intersection,No. 80， Sec. 6， Chengde Rd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:57:04,2023-05-08
500109081,YouBike2.0_捷運北投站(1號出口)(北投路側),31,0,北投區,2023-05-08 21:18:04,25.13201,121.49817,捷運北投站(1號出口)(北投路側),Beitou Dist,YouBike2.0_MRT Beitou Sta. (Exit 1) ( Beitou Rd.),MRT Beitou Sta. (Exit 1) ( Beitou Rd.),31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:18:04,2023-05-08
500109082,YouBike2.0_華固創富中心,15,0,北投區,2023-05-08 19:01:04,25.10392,121.51244,承德路六段120號(北側地下室車道旁),Beitou Dist,YouBike2.0_Innovation Fortune Center,No. 120， Sec. 6， Chengde Rd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:01:04,2023-05-08
500110002,YouBike2.0_捷運松山站(4號出口),19,0,松山區,2023-05-08 21:49:13,25.04987,121.57785,八德路四段742號,Songshan Dist,YouBike2.0_MRT Songshan Sta. (Exit 4),No. 742， Sec. 4， Bade Rd.,18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:13,2023-05-08
500110009,YouBike2.0_捷運南京三民站(4號出口),13,0,松山區,2023-05-08 21:47:04,25.05152,121.5646,南京東路五段229號(前),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 4),No. 229， Sec. 5， Nanjing E. Rd.,13,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500110015,YouBike2.0_松基公園,20,0,松山區,2023-05-08 21:47:04,25.0546,121.54486,長春路432號(對面),Songshan Dist,YouBike2.0_Song-Ji Park,No. 432， Changchun Rd. (Opposite),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500110018,YouBike2.0_捷運小巨蛋站(2號出口),26,0,松山區,2023-05-08 21:04:04,25.05157,121.55118,南京東路四段6號(前),Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.2),No.6， Sec. 4， Nanjing E. Rd.,26,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:04:04,2023-05-08
500110024,YouBike2.0_民生光復路口,31,0,松山區,2023-05-08 21:37:04,25.05834,121.55496,光復北路266號(前),Songshan Dist,YouBike2.0_Minsheng Rd. & Guangfu N. Rd. Intersection,No. 266， Guangfu N. Rd.,31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:37:04,2023-05-08
500110031,YouBike2.0_民權光復路口(東北側),24,0,松山區,2023-05-08 18:56:04,25.06206,121.55475,民權東路四段/光復北路(東北側),Songshan Dist,YouBike2.0_Minquan Rd. & Guangfu Rd. Intersection (Northeast),Sec. 4， Minquan E. Rd. & Guangfu N. Rd. Intersection (Northeast),24,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:56:04,2023-05-08
500110037,YouBike2.0_南京光復路口,31,0,松山區,2023-05-08 21:40:10,25.05143,121.55716,南京東路四段186號前,Songshan Dist,YouBike2.0_Nanjing Rd. & Guangfu Rd. Intersection,No. 186， Sec. 4， Nanjing E. Rd.,31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500110043,YouBike2.0_捷運南京復興站(7號出口),15,0,松山區,2023-05-08 21:46:04,25.05278,121.54478,慶城街1號(東南側),Songshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.7),No. 1， Qingcheng St. (Southeast),15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:46:04,2023-05-08
500110044,YouBike2.0_捷運南京復興站(5號出口),49,0,松山區,2023-05-08 21:40:10,25.05168,121.54506,南京東路三段262號,Songshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.5),No. 262， Sec. 3， Nanjing E. Rd.,48,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500110047,YouBike2.0_捷運小巨蛋站(5號出口),22,0,松山區,2023-05-08 21:33:04,25.05176,121.55352,南京東路四段75-1號前,Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.5),No. 75-1， Sec. 4， Nanjing E. Rd.,22,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:33:04,2023-05-08
500110050,YouBike2.0_捷運松山站(2號出口),14,0,松山區,2023-05-08 20:52:04,25.05013,121.57635,八德路四段685號前,Songshan Dist,YouBike2.0_MRT Songshan Sta. (Exit 2),No. 685， Sec. 4， Bade Rd.,14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:52:04,2023-05-08
500110051,YouBike2.0_民權東路三段106巷口,22,0,松山區,2023-05-08 20:44:04,25.062,121.54472,民權東路三段102號前,Songshan Dist,YouBike2.0_Ln. 106， Sec. 3， Minquan E. Rd.,No. 102， Sec. 3， Minquan E. Rd.,22,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:44:04,2023-05-08
